season,week,team_key,team_name,opp_key,opp_name,pts_for,pts_against
2015,15,348.l.2217.t.11,the stunods,348.l.2217.t.12,Team Snake Juice,143.34,58.06
2015,16,348.l.2217.t.5,DickShinersConnivers,348.l.2217.t.10,The Assbags,104.3,104.74
2015,16,348.l.2217.t.8,Goat,348.l.2217.t.3,Ottoman Empire,131.46,68.2
2015,16,348.l.2217.t.3,Ottoman Empire,348.l.2217.t.8,Goat,68.2,131.46
2015,16,348.l.2217.t.2,Slack-Jaw'd Redman,348.l.2217.t.9,StankinAssButtLords,81.24,58.36
2015,16,348.l.2217.t.9,StankinAssButtLords,348.l.2217.t.2,Slack-Jaw'd Redman,58.36,81.24
2015,16,348.l.2217.t.10,The Assbags,348.l.2217.t.5,DickShinersConnivers,104.74,104.3
2015,16,348.l.2217.t.1,The Horsemasters,348.l.2217.t.4,The RDCs,113.68,111.96
2015,16,348.l.2217.t.4,The RDCs,348.l.2217.t.1,The Horsemasters,111.96,113.68
2016,1,359.l.4802.t.4,Desparados,359.l.4802.t.1,The Horsemasters,132.72,123.76
2016,1,359.l.4802.t.3,Goat,359.l.4802.t.7,StankinAssButtLords,110.76,123.38
2016,1,359.l.4802.t.5,Kiss my cock,359.l.4802.t.6,Slack-Jaw'd Redman,95.06,93.28
2016,1,359.l.4802.t.8,Leave It Matty,359.l.4802.t.2,The Connivers,97.06,94.5
2016,1,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.9,The Assbags,110.12,115.6
2016,1,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.5,Kiss my cock,93.28,95.06
2016,1,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.3,Goat,123.38,110.76
2016,1,359.l.4802.t.9,The Assbags,359.l.4802.t.10,Russellhustle&bustle,115.6,110.12
2016,1,359.l.4802.t.2,The Connivers,359.l.4802.t.8,Leave It Matty,94.5,97.06
2016,1,359.l.4802.t.1,The Horsemasters,359.l.4802.t.4,Desparados,123.76,132.72
2016,1,359.l.4802.t.11,The RDCs,359.l.4802.t.12,the stunods,131.72,110.1
2016,1,359.l.4802.t.12,the stunods,359.l.4802.t.11,The RDCs,110.1,131.72
2016,2,359.l.4802.t.4,Desparados,359.l.4802.t.3,Goat,154.82,117.56
2016,2,359.l.4802.t.3,Goat,359.l.4802.t.4,Desparados,117.56,154.82
2016,2,359.l.4802.t.5,Kiss my cock,359.l.4802.t.2,The Connivers,138.26,82.08
2016,2,359.l.4802.t.8,Leave It Matty,359.l.4802.t.12,the stunods,65.72,104.86
2016,2,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.6,Slack-Jaw'd Redman,87.86,116.38
2016,2,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.10,Russellhustle&bustle,116.38,87.86
2016,2,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.11,The RDCs,105.72,109.14
2016,2,359.l.4802.t.9,The Assbags,359.l.4802.t.1,The Horsemasters,83.4,130.72
2016,2,359.l.4802.t.2,The Connivers,359.l.4802.t.5,Kiss my cock,82.08,138.26
2016,2,359.l.4802.t.1,The Horsemasters,359.l.4802.t.9,The Assbags,130.72,83.4
2016,2,359.l.4802.t.11,The RDCs,359.l.4802.t.7,StankinAssButtLords,109.14,105.72
2016,2,359.l.4802.t.12,the stunods,359.l.4802.t.8,Leave It Matty,104.86,65.72
2016,3,359.l.4802.t.4,Desparados,359.l.4802.t.9,The Assbags,132.54,153.7
2016,3,359.l.4802.t.3,Goat,359.l.4802.t.10,Russellhustle&bustle,75.98,109.92
2016,3,359.l.4802.t.5,Kiss my cock,359.l.4802.t.8,Leave It Matty,146.8,124.4
2016,3,359.l.4802.t.8,Leave It Matty,359.l.4802.t.5,Kiss my cock,124.4,146.8
2016,3,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.3,Goat,109.92,75.98
2016,3,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.1,The Horsemasters,99.42,97.48
2016,3,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.12,the stunods,73.5,146.58
2016,3,359.l.4802.t.9,The Assbags,359.l.4802.t.4,Desparados,153.7,132.54
2016,3,359.l.4802.t.2,The Connivers,359.l.4802.t.11,The RDCs,100.44,100.74
2016,3,359.l.4802.t.1,The Horsemasters,359.l.4802.t.6,Slack-Jaw'd Redman,97.48,99.42
2016,3,359.l.4802.t.11,The RDCs,359.l.4802.t.2,The Connivers,100.74,100.44
2016,3,359.l.4802.t.12,the stunods,359.l.4802.t.7,StankinAssButtLords,146.58,73.5
2016,4,359.l.4802.t.4,Desparados,359.l.4802.t.6,Slack-Jaw'd Redman,100.38,89.0
2016,4,359.l.4802.t.3,Goat,359.l.4802.t.9,The Assbags,111.82,116.22
2016,4,359.l.4802.t.5,Kiss my cock,359.l.4802.t.7,StankinAssButtLords,109.48,101.24
2016,4,359.l.4802.t.8,Leave It Matty,359.l.4802.t.11,The RDCs,92.84,121.84
2016,4,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.1,The Horsemasters,115.56,75.0
2016,4,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.4,Desparados,89.0,100.38
2016,4,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.5,Kiss my cock,101.24,109.48
2016,4,359.l.4802.t.9,The Assbags,359.l.4802.t.3,Goat,116.22,111.82
2016,4,359.l.4802.t.2,The Connivers,359.l.4802.t.12,the stunods,86.26,113.7
2016,4,359.l.4802.t.1,The Horsemasters,359.l.4802.t.10,Russellhustle&bustle,75.0,115.56
2016,4,359.l.4802.t.11,The RDCs,359.l.4802.t.8,Leave It Matty,121.84,92.84
2016,4,359.l.4802.t.12,the stunods,359.l.4802.t.2,The Connivers,113.7,86.26
2016,5,359.l.4802.t.4,Desparados,359.l.4802.t.2,The Connivers,94.72,124.42
2016,5,359.l.4802.t.3,Goat,359.l.4802.t.1,The Horsemasters,80.98,100.62
2016,5,359.l.4802.t.5,Kiss my cock,359.l.4802.t.8,Leave It Matty,116.58,91.06
2016,5,359.l.4802.t.8,Leave It Matty,359.l.4802.t.5,Kiss my cock,91.06,116.58
2016,5,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.6,Slack-Jaw'd Redman,70.54,111.18
2016,5,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.10,Russellhustle&bustle,111.18,70.54
2016,5,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.11,The RDCs,76.76,144.56
2016,5,359.l.4802.t.9,The Assbags,359.l.4802.t.12,the stunods,155.14,125.2
2016,5,359.l.4802.t.2,The Connivers,359.l.4802.t.4,Desparados,124.42,94.72
2016,5,359.l.4802.t.1,The Horsemasters,359.l.4802.t.3,Goat,100.62,80.98
2016,5,359.l.4802.t.11,The RDCs,359.l.4802.t.7,StankinAssButtLords,144.56,76.76
2016,5,359.l.4802.t.12,the stunods,359.l.4802.t.9,The Assbags,125.2,155.14
2016,6,359.l.4802.t.4,Desparados,359.l.4802.t.10,Russellhustle&bustle,100.14,77.4
2016,6,359.l.4802.t.3,Goat,359.l.4802.t.6,Slack-Jaw'd Redman,111.7,95.68
2016,6,359.l.4802.t.5,Kiss my cock,359.l.4802.t.11,The RDCs,96.54,87.96
2016,6,359.l.4802.t.8,Leave It Matty,359.l.4802.t.9,The Assbags,126.96,81.74
2016,6,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.4,Desparados,77.4,100.14
2016,6,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.3,Goat,95.68,111.7
2016,6,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.2,The Connivers,90.06,112.56
2016,6,359.l.4802.t.9,The Assbags,359.l.4802.t.8,Leave It Matty,81.74,126.96
2016,6,359.l.4802.t.2,The Connivers,359.l.4802.t.7,StankinAssButtLords,112.56,90.06
2016,6,359.l.4802.t.1,The Horsemasters,359.l.4802.t.12,the stunods,127.18,102.66
2016,6,359.l.4802.t.11,The RDCs,359.l.4802.t.5,Kiss my cock,87.96,96.54
2016,6,359.l.4802.t.12,the stunods,359.l.4802.t.1,The Horsemasters,102.66,127.18
2016,7,359.l.4802.t.4,Desparados,359.l.4802.t.8,Leave It Matty,127.28,77.44
2016,7,359.l.4802.t.3,Goat,359.l.4802.t.11,The RDCs,97.2,125.94
2016,7,359.l.4802.t.5,Kiss my cock,359.l.4802.t.10,Russellhustle&bustle,90.62,157.2
2016,7,359.l.4802.t.8,Leave It Matty,359.l.4802.t.4,Desparados,77.44,127.28
2016,7,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.5,Kiss my cock,157.2,90.62
2016,7,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.12,the stunods,73.68,109.54
2016,7,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.1,The Horsemasters,92.14,102.76
2016,7,359.l.4802.t.9,The Assbags,359.l.4802.t.2,The Connivers,122.28,57.16
2016,7,359.l.4802.t.2,The Connivers,359.l.4802.t.9,The Assbags,57.16,122.28
2016,7,359.l.4802.t.1,The Horsemasters,359.l.4802.t.7,StankinAssButtLords,102.76,92.14
2016,7,359.l.4802.t.11,The RDCs,359.l.4802.t.3,Goat,125.94,97.2
2016,7,359.l.4802.t.12,the stunods,359.l.4802.t.6,Slack-Jaw'd Redman,109.54,73.68
2016,8,359.l.4802.t.4,Desparados,359.l.4802.t.1,The Horsemasters,120.5,114.68
2016,8,359.l.4802.t.3,Goat,359.l.4802.t.2,The Connivers,127.82,125.1
2016,8,359.l.4802.t.5,Kiss my cock,359.l.4802.t.12,the stunods,83.62,91.92
2016,8,359.l.4802.t.8,Leave It Matty,359.l.4802.t.7,StankinAssButtLords,124.64,91.62
2016,8,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.11,The RDCs,76.82,89.7
2016,8,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.9,The Assbags,126.18,87.5
2016,8,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.8,Leave It Matty,91.62,124.64
2016,8,359.l.4802.t.9,The Assbags,359.l.4802.t.6,Slack-Jaw'd Redman,87.5,126.18
2016,8,359.l.4802.t.2,The Connivers,359.l.4802.t.3,Goat,125.1,127.82
2016,8,359.l.4802.t.1,The Horsemasters,359.l.4802.t.4,Desparados,114.68,120.5
2016,8,359.l.4802.t.11,The RDCs,359.l.4802.t.10,Russellhustle&bustle,89.7,76.82
2016,8,359.l.4802.t.12,the stunods,359.l.4802.t.5,Kiss my cock,91.92,83.62
2016,9,359.l.4802.t.4,Desparados,359.l.4802.t.7,StankinAssButtLords,97.82,74.48
2016,9,359.l.4802.t.3,Goat,359.l.4802.t.8,Leave It Matty,107.36,107.18
2016,9,359.l.4802.t.5,Kiss my cock,359.l.4802.t.1,The Horsemasters,132.46,81.1
2016,9,359.l.4802.t.8,Leave It Matty,359.l.4802.t.3,Goat,107.18,107.36
2016,9,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.12,the stunods,118.88,88.96
2016,9,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.2,The Connivers,130.68,121.74
2016,9,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.4,Desparados,74.48,97.82
2016,9,359.l.4802.t.9,The Assbags,359.l.4802.t.11,The RDCs,98.48,129.94
2016,9,359.l.4802.t.2,The Connivers,359.l.4802.t.6,Slack-Jaw'd Redman,121.74,130.68
2016,9,359.l.4802.t.1,The Horsemasters,359.l.4802.t.5,Kiss my cock,81.1,132.46
2016,9,359.l.4802.t.11,The RDCs,359.l.4802.t.9,The Assbags,129.94,98.48
2016,9,359.l.4802.t.12,the stunods,359.l.4802.t.10,Russellhustle&bustle,88.96,118.88
2016,10,359.l.4802.t.4,Desparados,359.l.4802.t.11,The RDCs,86.82,116.04
2016,10,359.l.4802.t.3,Goat,359.l.4802.t.12,the stunods,86.24,130.42
2016,10,359.l.4802.t.5,Kiss my cock,359.l.4802.t.9,The Assbags,113.48,82.04
2016,10,359.l.4802.t.8,Leave It Matty,359.l.4802.t.1,The Horsemasters,73.24,120.44
2016,10,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.2,The Connivers,120.72,147.04
2016,10,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.7,StankinAssButtLords,130.06,111.1
2016,10,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.6,Slack-Jaw'd Redman,111.1,130.06
2016,10,359.l.4802.t.9,The Assbags,359.l.4802.t.5,Kiss my cock,82.04,113.48
2016,10,359.l.4802.t.2,The Connivers,359.l.4802.t.10,Russellhustle&bustle,147.04,120.72
2016,10,359.l.4802.t.1,The Horsemasters,359.l.4802.t.8,Leave It Matty,120.44,73.24
2016,10,359.l.4802.t.11,The RDCs,359.l.4802.t.4,Desparados,116.04,86.82
2016,10,359.l.4802.t.12,the stunods,359.l.4802.t.3,Goat,130.42,86.24
2016,11,359.l.4802.t.4,Desparados,359.l.4802.t.12,the stunods,96.1,123.88
2016,11,359.l.4802.t.3,Goat,359.l.4802.t.5,Kiss my cock,84.3,116.2
2016,11,359.l.4802.t.5,Kiss my cock,359.l.4802.t.3,Goat,116.2,84.3
2016,11,359.l.4802.t.8,Leave It Matty,359.l.4802.t.10,Russellhustle&bustle,91.34,79.08
2016,11,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.8,Leave It Matty,79.08,91.34
2016,11,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.11,The RDCs,134.74,120.14
2016,11,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.9,The Assbags,77.08,104.0
2016,11,359.l.4802.t.9,The Assbags,359.l.4802.t.7,StankinAssButtLords,104.0,77.08
2016,11,359.l.4802.t.2,The Connivers,359.l.4802.t.1,The Horsemasters,107.38,89.28
2016,11,359.l.4802.t.1,The Horsemasters,359.l.4802.t.2,The Connivers,89.28,107.38
2016,11,359.l.4802.t.11,The RDCs,359.l.4802.t.6,Slack-Jaw'd Redman,120.14,134.74
2016,11,359.l.4802.t.12,the stunods,359.l.4802.t.4,Desparados,123.88,96.1
2016,12,359.l.4802.t.4,Desparados,359.l.4802.t.5,Kiss my cock,85.34,109.56
2016,12,359.l.4802.t.3,Goat,359.l.4802.t.1,The Horsemasters,82.0,105.54
2016,12,359.l.4802.t.5,Kiss my cock,359.l.4802.t.4,Desparados,109.56,85.34
2016,12,359.l.4802.t.8,Leave It Matty,359.l.4802.t.2,The Connivers,111.72,128.14
2016,12,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.7,StankinAssButtLords,91.34,70.66
2016,12,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.9,The Assbags,87.0,89.24
2016,12,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.10,Russellhustle&bustle,70.66,91.34
2016,12,359.l.4802.t.9,The Assbags,359.l.4802.t.6,Slack-Jaw'd Redman,89.24,87.0
2016,12,359.l.4802.t.2,The Connivers,359.l.4802.t.8,Leave It Matty,128.14,111.72
2016,12,359.l.4802.t.1,The Horsemasters,359.l.4802.t.3,Goat,105.54,82.0
2016,12,359.l.4802.t.11,The RDCs,359.l.4802.t.12,the stunods,141.58,113.54
2016,12,359.l.4802.t.12,the stunods,359.l.4802.t.11,The RDCs,113.54,141.58
2016,13,359.l.4802.t.4,Desparados,359.l.4802.t.3,Goat,62.34,124.3
2016,13,359.l.4802.t.3,Goat,359.l.4802.t.4,Desparados,124.3,62.34
2016,13,359.l.4802.t.5,Kiss my cock,359.l.4802.t.2,The Connivers,106.88,85.84
2016,13,359.l.4802.t.8,Leave It Matty,359.l.4802.t.6,Slack-Jaw'd Redman,107.46,92.36
2016,13,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.9,The Assbags,76.58,114.66
2016,13,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.8,Leave It Matty,92.36,107.46
2016,13,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.12,the stunods,116.42,111.66
2016,13,359.l.4802.t.9,The Assbags,359.l.4802.t.10,Russellhustle&bustle,114.66,76.58
2016,13,359.l.4802.t.2,The Connivers,359.l.4802.t.5,Kiss my cock,85.84,106.88
2016,13,359.l.4802.t.1,The Horsemasters,359.l.4802.t.11,The RDCs,115.14,89.5
2016,13,359.l.4802.t.11,The RDCs,359.l.4802.t.1,The Horsemasters,89.5,115.14
2016,13,359.l.4802.t.12,the stunods,359.l.4802.t.7,StankinAssButtLords,111.66,116.42
2016,14,359.l.4802.t.4,Desparados,359.l.4802.t.12,the stunods,97.48,82.4
2016,14,359.l.4802.t.3,Goat,359.l.4802.t.8,Leave It Matty,89.38,104.94
2016,14,359.l.4802.t.8,Leave It Matty,359.l.4802.t.3,Goat,104.94,89.38
2016,14,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.7,StankinAssButtLords,67.4,81.34
2016,14,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.10,Russellhustle&bustle,81.34,67.4
2016,14,359.l.4802.t.9,The Assbags,359.l.4802.t.1,The Horsemasters,107.34,91.82
2016,14,359.l.4802.t.1,The Horsemasters,359.l.4802.t.9,The Assbags,91.82,107.34
2016,14,359.l.4802.t.12,the stunods,359.l.4802.t.4,Desparados,82.4,97.48
2016,15,359.l.4802.t.4,Desparados,359.l.4802.t.5,Kiss my cock,92.42,112.34
2016,15,359.l.4802.t.3,Goat,359.l.4802.t.10,Russellhustle&bustle,56.22,98.46
2016,15,359.l.4802.t.5,Kiss my cock,359.l.4802.t.4,Desparados,112.34,92.42
2016,15,359.l.4802.t.8,Leave It Matty,359.l.4802.t.6,Slack-Jaw'd Redman,115.48,68.56
2016,15,359.l.4802.t.10,Russellhustle&bustle,359.l.4802.t.3,Goat,98.46,56.22
2016,15,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.8,Leave It Matty,68.56,115.48
2016,15,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.2,The Connivers,108.8,108.86
2016,15,359.l.4802.t.9,The Assbags,359.l.4802.t.11,The RDCs,86.92,111.24
2016,15,359.l.4802.t.2,The Connivers,359.l.4802.t.7,StankinAssButtLords,108.86,108.8
2016,15,359.l.4802.t.1,The Horsemasters,359.l.4802.t.12,the stunods,103.5,98.54
2016,15,359.l.4802.t.11,The RDCs,359.l.4802.t.9,The Assbags,111.24,86.92
2016,15,359.l.4802.t.12,the stunods,359.l.4802.t.1,The Horsemasters,98.54,103.5
2016,16,359.l.4802.t.4,Desparados,359.l.4802.t.9,The Assbags,88.36,108.76
2016,16,359.l.4802.t.5,Kiss my cock,359.l.4802.t.11,The RDCs,176.28,141.28
2016,16,359.l.4802.t.8,Leave It Matty,359.l.4802.t.2,The Connivers,153.68,114.86
2016,16,359.l.4802.t.6,Slack-Jaw'd Redman,359.l.4802.t.7,StankinAssButtLords,105.68,96.42
2016,16,359.l.4802.t.7,StankinAssButtLords,359.l.4802.t.6,Slack-Jaw'd Redman,96.42,105.68
2016,16,359.l.4802.t.9,The Assbags,359.l.4802.t.4,Desparados,108.76,88.36
2016,16,359.l.4802.t.2,The Connivers,359.l.4802.t.8,Leave It Matty,114.86,153.68
2016,16,359.l.4802.t.11,The RDCs,359.l.4802.t.5,Kiss my cock,141.28,176.28
2017,1,371.l.9091.t.7,ButtLordsOfCamillus,371.l.9091.t.10,The RDCs,83.18,97.7
2017,1,371.l.9091.t.9,DickShinersConnivers,371.l.9091.t.5,Russellhustle&bustle,136.74,85.02
2017,1,371.l.9091.t.2,Goat,371.l.9091.t.12,HowTheWestWillWin,97.84,116.44
2017,1,371.l.9091.t.12,HowTheWestWillWin,371.l.9091.t.2,Goat,116.44,97.84
2017,1,371.l.9091.t.4,Leave It Matty,371.l.9091.t.6,Slack-Jaw'd Redman,123.74,136.18
2017,1,371.l.9091.t.3,Peter Gunz,371.l.9091.t.1,The Horsemasters,80.82,76.64
2017,1,371.l.9091.t.5,Russellhustle&bustle,371.l.9091.t.9,DickShinersConnivers,85.02,136.74
2017,1,371.l.9091.t.6,Slack-Jaw'd Redman,371.l.9091.t.4,Leave It Matty,136.18,123.74
2017,1,371.l.9091.t.8,The Assbags,371.l.9091.t.11,the stunods,51.98,82.88
2017,1,371.l.9091.t.1,The Horsemasters,371.l.9091.t.3,Peter Gunz,76.64,80.82
2017,1,371.l.9091.t.10,The RDCs,371.l.9091.t.7,ButtLordsOfCamillus,97.7,83.18
2017,1,371.l.9091.t.11,the stunods,371.l.9091.t.8,The Assbags,82.88,51.98
2017,2,371.l.9091.t.7,ButtLordsOfCamillus,371.l.9091.t.8,The Assbags,77.0,135.58
2017,2,371.l.9091.t.9,DickShinersConnivers,371.l.9091.t.10,The RDCs,79.1,130.9
2017,2,371.l.9091.t.2,Goat,371.l.9091.t.4,Leave It Matty,109.76,89.82
2017,2,371.l.9091.t.12,HowTheWestWillWin,371.l.9091.t.3,Peter Gunz,89.34,113.82
2017,2,371.l.9091.t.4,Leave It Matty,371.l.9091.t.2,Goat,89.82,109.76
2017,2,371.l.9091.t.3,Peter Gunz,371.l.9091.t.12,HowTheWestWillWin,113.82,89.34
2017,2,371.l.9091.t.5,Russellhustle&bustle,371.l.9091.t.1,The Horsemasters,80.82,122.38
2017,2,371.l.9091.t.6,Slack-Jaw'd Redman,371.l.9091.t.11,the stunods,112.04,96.88
2017,2,371.l.9091.t.8,The Assbags,371.l.9091.t.7,ButtLordsOfCamillus,135.58,77.0
2017,2,371.l.9091.t.1,The Horsemasters,371.l.9091.t.5,Russellhustle&bustle,122.38,80.82
2017,2,371.l.9091.t.10,The RDCs,371.l.9091.t.9,DickShinersConnivers,130.9,79.1
2017,2,371.l.9091.t.11,the stunods,371.l.9091.t.6,Slack-Jaw'd Redman,96.88,112.04
2017,3,371.l.9091.t.7,ButtLordsOfCamillus,371.l.9091.t.5,Russellhustle&bustle,76.62,124.02
2017,3,371.l.9091.t.9,DickShinersConnivers,371.l.9091.t.1,The Horsemasters,89.6,112.16
2017,3,371.l.9091.t.2,Goat,371.l.9091.t.6,Slack-Jaw'd Redman,117.08,109.38
2017,3,371.l.9091.t.12,HowTheWestWillWin,371.l.9091.t.11,the stunods,72.54,70.16
2017,3,371.l.9091.t.4,Leave It Matty,371.l.9091.t.3,Peter Gunz,119.82,75.7
2017,3,371.l.9091.t.3,Peter Gunz,371.l.9091.t.4,Leave It Matty,75.7,119.82
2017,3,371.l.9091.t.5,Russellhustle&bustle,371.l.9091.t.7,ButtLordsOfCamillus,124.02,76.62
2017,3,371.l.9091.t.6,Slack-Jaw'd Redman,371.l.9091.t.2,Goat,109.38,117.08
2017,3,371.l.9091.t.8,The Assbags,371.l.9091.t.10,The RDCs,111.62,77.46
2017,3,371.l.9091.t.1,The Horsemasters,371.l.9091.t.9,DickShinersConnivers,112.16,89.6
2017,3,371.l.9091.t.10,The RDCs,371.l.9091.t.8,The Assbags,77.46,111.62
2017,3,371.l.9091.t.11,the stunods,371.l.9091.t.12,HowTheWestWillWin,70.16,72.54
2017,4,371.l.9091.t.7,ButtLordsOfCamillus,371.l.9091.t.9,DickShinersConnivers,80.62,123.44
2017,4,371.l.9091.t.9,DickShinersConnivers,371.l.9091.t.7,ButtLordsOfCamillus,123.44,80.62
2017,4,371.l.9091.t.2,Goat,371.l.9091.t.11,the stunods,94.58,124.08
2017,4,371.l.9091.t.12,HowTheWestWillWin,371.l.9091.t.4,Leave It Matty,86.02,125.46
2017,4,371.l.9091.t.4,Leave It Matty,371.l.9091.t.12,HowTheWestWillWin,125.46,86.02
2017,4,371.l.9091.t.3,Peter Gunz,371.l.9091.t.6,Slack-Jaw'd Redman,110.1,131.62
2017,4,371.l.9091.t.5,Russellhustle&bustle,371.l.9091.t.10,The RDCs,131.7,97.48
2017,4,371.l.9091.t.6,Slack-Jaw'd Redman,371.l.9091.t.3,Peter Gunz,131.62,110.1
2017,4,371.l.9091.t.8,The Assbags,371.l.9091.t.1,The Horsemasters,60.98,96.28
2017,4,371.l.9091.t.1,The Horsemasters,371.l.9091.t.8,The Assbags,96.28,60.98
2017,4,371.l.9091.t.10,The RDCs,371.l.9091.t.5,Russellhustle&bustle,97.48,131.7
2017,4,371.l.9091.t.11,the stunods,371.l.9091.t.2,Goat,124.08,94.58
2017,5,371.l.9091.t.7,ButtLordsOfCamillus,371.l.9091.t.8,The Assbags,124.82,124.02
2017,5,371.l.9091.t.9,DickShinersConnivers,371.l.9091.t.1,The Horsemasters,139.26,87.06
2017,5,371.l.9091.t.2,Goat,371.l.9091.t.10,The RDCs,93.66,98.54
2017,5,371.l.9091.t.12,HowTheWestWillWin,371.l.9091.t.3,Peter Gunz,87.66,79.88
2017,5,371.l.9091.t.4,Leave It Matty,371.l.9091.t.11,the stunods,103.44,75.06
2017,5,371.l.9091.t.3,Peter Gunz,371.l.9091.t.12,HowTheWestWillWin,79.88,87.66
2017,5,371.l.9091.t.5,Russellhustle&bustle,371.l.9091.t.6,Slack-Jaw'd Redman,90.32,77.04
2017,5,371.l.9091.t.6,Slack-Jaw'd Redman,371.l.9091.t.5,Russellhustle&bustle,77.04,90.32
2017,5,371.l.9091.t.8,The Assbags,371.l.9091.t.7,ButtLordsOfCamillus,124.02,124.82
2017,5,371.l.9091.t.1,The Horsemasters,371.l.9091.t.9,DickShinersConnivers,87.06,139.26
2017,5,371.l.9091.t.10,The RDCs,371.l.9091.t.2,Goat,98.54,93.66
2017,5,371.l.9091.t.11,the stunods,371.l.9091.t.4,Leave It Matty,75.06,103.44
2017,6,371.l.9091.t.7,ButtLordsOfCamillus,371.l.9091.t.1,The Horsemasters,116.86,105.62
2017,6,371.l.9091.t.9,DickShinersConnivers,371.l.9091.t.2,Goat,60.04,132.76
2017,6,371.l.9091.t.2,Goat,371.l.9091.t.9,DickShinersConnivers,132.76,60.04
2017,6,371.l.9091.t.12,HowTheWestWillWin,371.l.9091.t.6,Slack-Jaw'd Redman,100.84,88.2
2017,6,371.l.9091.t.4,Leave It Matty,371.l.9091.t.10,The RDCs,50.72,124.34
2017,6,371.l.9091.t.3,Peter Gunz,371.l.9091.t.11,the stunods,98.2,143.88
2017,6,371.l.9091.t.5,Russellhustle&bustle,371.l.9091.t.8,The Assbags,97.68,95.88
2017,6,371.l.9091.t.6,Slack-Jaw'd Redman,371.l.9091.t.12,HowTheWestWillWin,88.2,100.84
2017,6,371.l.9091.t.8,The Assbags,371.l.9091.t.5,Russellhustle&bustle,95.88,97.68
2017,6,371.l.9091.t.1,The Horsemasters,371.l.9091.t.7,ButtLordsOfCamillus,105.62,116.86
2017,6,371.l.9091.t.10,The RDCs,371.l.9091.t.4,Leave It Matty,124.34,50.72
2017,6,371.l.9091.t.11,the stunods,371.l.9091.t.3,Peter Gunz,143.88,98.2
2017,7,371.l.9091.t.7,ButtLordsOfCamillus,371.l.9091.t.11,the stunods,80.0,106.18
2017,7,371.l.9091.t.9,DickShinersConnivers,371.l.9091.t.6,Slack-Jaw'd Redman,132.62,129.42
2017,7,371.l.9091.t.2,Goat,371.l.9091.t.5,Russellhustle&bustle,91.54,112.16
2017,7,371.l.9091.t.12,HowTheWestWillWin,371.l.9091.t.1,The Horsemasters,112.54,89.68
2017,7,371.l.9091.t.4,Leave It Matty,371.l.9091.t.8,The Assbags,126.46,57.96
2017,7,371.l.9091.t.3,Peter Gunz,371.l.9091.t.10,The RDCs,78.32,108.82
2017,7,371.l.9091.t.5,Russellhustle&bustle,371.l.9091.t.2,Goat,112.16,91.54
2017,7,371.l.9091.t.6,Slack-Jaw'd Redman,371.l.9091.t.9,DickShinersConnivers,129.42,132.62
2017,7,371.l.9091.t.8,The Assbags,371.l.9091.t.4,Leave It Matty,57.96,126.46
